"V1","post_id","image_id","insta_objects","caption","time_post","likes","num_comments","loc_id","loc_name","loc_zip","loc_city","area","dest","sample","date","month","year","day","dest_id"
196665,"B04Pobyo03D","5d5ab45686e8094271d0bfc6_B04Pobyo03D_0.jpg"," people sitting and indoor","... #vibes #mood #soul #traveller #travelphotography #understatement #urban #urbanchic #inspiring #streetstyle #streetlife #insideout #discovery #oases #destination #lounge #drinks #restaurant #athens",1565215368,22,0,2575624,"Meliá Athens Hotel","10677","Athens, Greece",2,22,1,2019-08-07,8,2019,7,0
239561,"B2kQu5IFI7h","5d8f057a86e80933b9c9b376_B2kQu5IFI7h_0.jpg","","In the end we only regret the chances we didn’t take. #travel #havefun #beyourself #greece #inthestreets #athens #greek #athensgreece #segway #soldier #camillerhone #goddess #blackgoddess #ontheroad",1568839824,32,0,1032173758,"<U+03A0><U+03BB>a<U+03BA><U+03B9><U+03CE>t<U+03B9>ssa <U+039C><U+03BF><U+03C5>s<U+03B9><U+03BA><U+03CC> <U+039C>e<U+03B6>ed<U+03BF>p<U+03C9><U+03BB>e<U+03AF><U+03BF> - Plakiotissa","11742","Athens, Greece",2,22,1,2019-09-18,9,2019,18,0
109085,"B1_Q4ygixyU","5d8e555b8b5f3a513cf44874_B1_Q4ygixyU_0.jpg"," one or more people, shoes, child and outdoor","#holiday #boys #malta #captainofthedrunkenship<U+26F5><U+FE0F> #gönnjamin #gönnedikt #derganzebusishin #warnblink #kingofmalta #qweeeest #raddndaddn #fakerolli #musafucker #mushido",1567598391,127,0,NA,"","","",4,40,1,2019-09-04,9,2019,4,1
48767,"Bz80bfMiBEw","5d340e7986e8091ae491bf15_Bz80bfMiBEw_9.jpg","","Great first day #malta #summerholidays #travel #sunnydays<U+0001F31E> #funinthesun #read #relax #resee",1563221395,24,NA,NA,"","","",4,40,0,2019-07-15,7,2019,15,1
185838,"B0a6xxQIRRH","5d5abde386e8094271d0d776_B0a6xxQIRRH_2.jpg","","#sea #greece #athens #travel #mylife #myfamily #worldinmyeyes",1564231356,61,0,213076173,"Athens, Greece","","Athens, Greece",2,22,0,2019-07-27,7,2019,27,0
191141,"B0oMGc1AfiB","5d5ab97086e8094271d0cd29_B0oMGc1AfiB_5.jpg","","Back home in the #apartmentstaurant after a wonderful #habrosyne filled trip to #athens and I'm finally ready to share this #latergram of our final dinner #hot #feta, #taramosalata, #seaurchin #salad, #fried #sprats, #mussels, and #grilled #octopus",1564676646,24,0,NA,"","","",2,22,0,2019-08-01,8,2019,1,0
105846,"B14DM73lobZ","5d8e57698b5f3a513cf44f37_B14DM73lobZ_1.jpg","","Gozo & Comino & the blue lagoon - boat life #gozo #comino #malta #boat #sea #meditteranean #coastline #boatlife #boattrip #bluelagoon #sunseeker #sunseekeryachts",1567356335,4,0,NA,"","","",4,40,0,2019-09-01,9,2019,1,1
239053,"B2gVOhMokEk","5d8f071686e80933b9c9b6dd_B2gVOhMokEk_9.jpg","","Glowing Athens. #cat #acropolis #athens #greece #travels #tourism #ancientcivilization #architecture #bluesky #herodiontheatre #catsofinstagram #culture #heritage #monument #history #ancientagora #goldenhour",1568707962,26,0,217025802,"Ancient Agora of Athens","","Athens, Greece",2,22,0,2019-09-17,9,2019,17,0
168909,"Bzyn8dwI0gw","5d8f3f5186e80933b9ca42c8_Bzyn8dwI0gw_0.jpg"," one or more people, sky, outdoor and water","<U+0001F459><U+0001F31E><U+0001F3DD> #ineedholidays #summergirl #summer2019 #xalali #athens #e<U+03B9><U+03C1><U+03AE><U+03BD><U+03B7>papad<U+03BF>p<U+03BF><U+03CD><U+03BB><U+03BF><U+03C5> #greeksongs #beauty #greece #thalassa #greeksongs #eirinipapadopoulou #ellada #summer #xalali #amartiamouesi #summer2019 #s_auti_na_pas #eirini_papadopoulou #dikimouizoi #epiviono #sautinapas #epiviwnw #<U+03C7>a<U+03BB>a<U+03BB><U+03B9> #song #singer #onelove #survivor #girl #survivorgirl #singer #papadopoulouteam @eirini_papadopoulou <U+2764><U+FE0F>",1562879305,35,0,NA,"","","",2,22,1,2019-07-11,7,2019,11,0
236620,"B2bs4UfitZs","5d8f097786e80933b9c9baf7_B2bs4UfitZs_5.jpg","","#grecia#greek#atene#athens#athena#acropolis#partenone#monastiraki#acropolismuseum#archeologymuseum#parlament#travel#travelphotography#ilovetravel#fly#travelblogger#viaggio#viaggiare#viaggiaresempre#settembre#september#holiday#30anni#30thbirthday#withyou",1568552591,67,1,833907121,"Acropolis of Athens","105 58","Athens, Greece",2,22,0,2019-09-15,9,2019,15,0
234175,"B2WvHc3Iw3l","5d8f0b3586e80933b9c9bfc2_B2WvHc3Iw3l_1.jpg","","#friends #athens #greece #holidays #weekend #trip #girls #tattooed #inked #boxbraids #warkoczykisyntetyczne",1568385992,32,0,833907121,"Acropolis of Athens","105 58","Athens, Greece",2,22,0,2019-09-13,9,2019,13,0
19694,"By5065oCQUe","5d59352e86e809344e10bbb0_By5065oCQUe_3.jpg","","#malta #gozo #basilictapinu #victoria #ramlabay #marsalforn #sea #cliffs #catedral #traveling #travelgirl #blondie #sunny #justbluesky #happygirl",1560973505,31,0,246549639,"Gozo","","",4,40,0,2019-06-19,6,2019,19,1
56037,"B0MTw8IBjSN","5d591be586e809344e106de0_B0MTw8IBjSN_0.jpg"," people standing, sky, ocean, cloud, mountain, outdoor, nature and water","<U+0001F9D8><U+200D><U+2640><U+FE0F> #nature #natureporn #travelporn #travel_drops #travel #trip #trekking #adventure #girlwhotravels #girlborntotravel #beautifulplace #instagood #instadaily #photooftheday #instamood #instadaily #instapic #love #instagood #cute #happy #tbt #malta #birthday",1563741140,39,NA,1587672494894302,"Malta, Gozo & Comino","SPB","Bugibba",4,40,1,2019-07-21,7,2019,21,1
135798,"Byb88afosT4","5d5aec0a86e8094271d141b0_Byb88afosT4_0.jpg","","Step n°1 #greece #athens #agoragreece #acropolis #mythologiegrecque #history #athena #olivier #parthenon #olympion #zeus #holiday #sun #smile #visit",1559971079,21,0,213076173,"Athens, Greece","","Athens, Greece",2,22,1,2019-06-08,6,2019,8,0
33472,"BzYfAFlCX3u","5d3419c686e8091ae491e0aa_BzYfAFlCX3u_3.jpg","","#malta #malta<U+0001F1F2><U+0001F1F9> #malta2019 #allebildervonderkamerasindweg #nurselfies #loveMalta #travel #traveleurope #boyfriend #couplegoals",1562002201,95,NA,243916039,"Malta","","",4,40,0,2019-07-01,7,2019,1,1
145762,"ByzO0w8oAK3","5d5ae2d186e8094271d12c8c_ByzO0w8oAK3_0.jpg"," airplane, sky and outdoor","#ellinair<U+2708> #ellinair_airline #ellinairlovers #ellinairteam #ellinaircrew #ellinaircabincrew #ellinairstories #flywithellinair #mouzenidis #mouzenidisgroup #mouzenidistravel #mouzenidisiloveyou #travel #fly #explore #enjoy #corfu #aviation #airbus #a319 #russia #thessaloniki #greece #vnukovo #heraklion #rhodes #mikonos #santorini #athens @ellinair_airlines @ellinair_fanpage @mouzenidis_travel @mouzenidis_group
Repost <U+0001F4F8> by: @airalexsvx",1560752205,307,NA,942801739,"Aéroport Koltsovo","620025","Yekaterinburg, Sverdlovskaya Oblast', Russia",2,22,1,2019-06-17,6,2019,17,0
89275,"B1UIkxgHQJ-","5d8e62d38b5f3a513cf47400_B1UIkxgHQJ-_0.jpg"," one or more people and indoor","Ending the week with some more music <U+0001F60A><U+0001F3BC> <U+0001F3BA><U+0001F386> #mgarr #santamaria #highlights #feast #festaseason #traditions #culture #heritage #music #band #colours #decorations #summer #instamoment #feast #malta #music #band #weekend #travelphotography #travelblogger #worthvisiting #placestovisit #summer #sumeractivities #islandlife #fireworksshow #show #fireworks",1566151192,5,0,64214583,"Mgarr","","Mgarr",4,40,1,2019-08-18,8,2019,18,1
3705,"ByYkIGOlnk-","5d593fba86e809344e10dcfe_ByYkIGOlnk-_3.jpg","","<U+0001F4CC> Tag someone to visit Valletta with!
<U+0001F30E> Valletta, Malta <U+0001F1F2><U+0001F1F9> <U+0001F4F8> @dy_ellie
=====================================
<U+0001F4DD> Valletta (or Il-Belt) is the tiny capital of the Mediterranean island nation of Malta. The walled city was established in the 1500s on a peninsula by the Knights of St. John, a Roman Catholic order. It’s known for museums, palaces and grand churches. Baroque landmarks include St. John’s Co-Cathedral, whose opulent interior is home to the Caravaggio masterpiece """"The Beheading of Saint John.""""
=====================================
<U+0001F43E> Follow @best.city.shots for your daily dose of stunning pictures from around the world!
#<U+FE0F><U+20E3> Use #mybestcityshots to be featured!
=====================================
#Valletta #Malta #bestcitybreaks #europe_gallery #europe_vacations #europe #city #travel #reflection #citiesoftheworld #architecture #archilovers #architecturelovers #exploringtheglobe #bestcity #destination #ig_europe #wu_europe #ig_europa #topeuropephoto #super_europe #wonderfulplaces #discovertheworld #placestovisit #europe_pics #travelblogger #europe_greatshots #travels #europe_ig",1559857404,5281,92,219990830,"Valletta, Malta","","Valletta, Malta",4,40,0,2019-06-06,6,2019,6,1
150077,"By-sXgVhSZL","5d5ade4786e8094271d12251_By-sXgVhSZL_0.jpg"," outdoor","#athens #architecture #amazingplaces #morning #newexplorer #placestogo #photographer #travelphotography #naturephotography #streetphotography #beautifulplacestovisit #loved #lugaresconencanto #luxurydestinations #royalcaribbeancruise #rhapsodyoftheseas #may2019 #ilovestreetstyle #unexcelentelugar #atenasgrecia #athensgreece<U+0001F1EC><U+0001F1F7> #loves_athens #athens_city #instalike #travelphotography #cruiserboard",1561136793,25,2,213076173,"Athens, Greece","","Athens, Greece",2,22,1,2019-06-21,6,2019,21,0
45127,"Bz1a7l5IC7W","5d3410d786e8091ae491c697_Bz1a7l5IC7W_3.jpg","","#europetrip #malta #mdina #silentciy",1562973145,39,NA,899970180161241,"Mdina, the Silent City","","L-Imdina, Malta",4,40,0,2019-07-12,7,2019,12,1
1956,"ByTN9bqgK54","5d59414f86e809344e10e23c_ByTN9bqgK54_2.jpg","","#malta #gozo #in-nadur #love #holiday #fantasticactor #relaxation #lovemyboyfriend<U+2764><U+FE0F>",1559678010,14,0,NA,"","","",4,40,0,2019-06-04,6,2019,4,1
142000,"ByqS3JOoydV","5d5ae5e286e8094271d13425_ByqS3JOoydV_0.jpg"," outdoor","#athens #greece #streets #clouds #tourism #travel #instagram #letsguide #instagood #insta_greece #insta_athens @great_athens #visit #visitathens #huawei",1560452332,44,0,214167879,"Zappeion","","Athens, Greece",2,22,1,2019-06-13,6,2019,13,0
75095,"B04JKLDA2vB","5d590e5a86e809344e1044bb_B04JKLDA2vB_0.jpg","","#travel #malta #photography #photooftheday #seaside #travelphotography #instagood #love #picoftheday #travelgram #instatravel #nature #rome #beautiful #travelblogger #trip #travelling #landscape #instagram #traveling #photo #art #europe #sky #bluelagoon #wanderlust #holiday #vacation #architecture #photographer",1565212129,44,0,2791182751020974,"Blue Lagoon, Comino, Malta","","Qala, Malta",4,40,1,2019-08-07,8,2019,7,1
230705,"B2PfUkMAyX-","5d8f0dae86e80933b9c9c59f_B2PfUkMAyX-_0.jpg"," sky, twilight, outdoor and nature","<U+0001F3AC><U+0001F3DB><U+FE0F><U+0001F318>#Athens #Greece #openaircinema #cinema #movies #acropolis #cineparisathens #traveling #instatravel #travelphotography",1568142830,7,0,NA,"","","",2,22,1,2019-09-10,9,2019,10,0
148409,"By4YL66lB0l","5d5ae0d686e8094271d127d5_By4YL66lB0l_0.jpg"," bird","#santorini #italy #italy<U+0001F1EE><U+0001F1F9> #catania #acropolis #athens #athensgreece #greekmythology #santorini #work #travel #travelphotography #world #crew #cruiseship #santorini #thira #lovequotesforher #lovequotes #loveyou #happy #happy #crewlife #work #workoutmotivation #florist #travelling #santorini #greek #greekmythology #greekislands #tour #tourist #loverosiecakes#acropolis#greekmythology #athens #athensgreece #piraeus #greece<U+0001F1EC><U+0001F1F7><U+2693><U+FE0F> #piraeus",1560924886,18,0,213335859,"Taormina","98039","Taormina",2,22,1,2019-06-19,6,2019,19,0
184965,"B0Xuvt6o13_","5d5abeef86e8094271d0d9f5_B0Xuvt6o13__0.jpg","","Summer in Athens? Visit Aigina island! <U+0001F3DD><U+FE0F><U+2600><U+FE0F><U+0001F30A> <U+039A>a<U+03BB><U+03BF><U+03BA>a<U+03AF><U+03C1><U+03B9> st<U+03B7><U+03BD> <U+0391><U+03B8><U+03AE><U+03BD>a; 
<U+0395>p<U+03B9>s<U+03BA>ef<U+03B8>e<U+03AF>te t<U+03B7><U+03BD> <U+0391><U+03AF><U+03B3><U+03B9><U+03BD>a! <U+0001F3DD><U+FE0F><U+2600><U+FE0F><U+0001F30A> #GreekSchoolAlexander <U+0001F1EC><U+0001F1F7>
#AlexanderTheGreatGreekSchool 
#learngreekingreece #greekingreece #greeklanguage #moderngreek #ancientgreek #greeklanguage #greeklanguagecourses #Athens #thessaloniki #chania #greece #welearngreek #wespeakgreek #s<U+03C7><U+03BF><U+03BB>e<U+03AF><U+03BF> #s<U+03C7><U+03BF><U+03BB>e<U+03AF><U+03BF>e<U+03BB><U+03BB><U+03B7><U+03BD><U+03B9><U+03BA><U+03CE><U+03BD> #µa<U+03B8>a<U+03AF><U+03BD><U+03C9>e<U+03BB><U+03BB><U+03B7><U+03BD><U+03B9><U+03BA><U+03AC> #e<U+03BB><U+03BB><U+03B7><U+03BD><U+03B9><U+03BA><U+03AC> #e<U+03BB><U+03BB><U+03B7><U+03BD><U+03B9><U+03BA><U+03AE><U+03B3><U+03BB><U+03CE>ssa #a<U+03B8><U+03AE><U+03BD>a #<U+03B8>essa<U+03BB><U+03BF><U+03BD><U+03AF><U+03BA><U+03B7> #<U+03C7>a<U+03BD><U+03B9><U+03AC> #summer #<U+03BA>a<U+03BB><U+03BF><U+03BA>a<U+03AF><U+03C1><U+03B9>",1564124384,40,2,NA,"","","",2,22,1,2019-07-26,7,2019,26,0
122202,"B2ckT97IVv7","5d8e4c0d8b5f3a513cf42b9b_B2ckT97IVv7_0.jpg","","To byl intensywny i genialny weekend! Przepiekne widoki, cudowni ludzie i wspaniale spedzony czas<U+2764> #Malta #Covebo #weekendtrip",1568581654,20,2,NA,"","","",4,40,1,2019-09-15,9,2019,15,1
122647,"B2ehkK6AVAf","5d8e4b8e8b5f3a513cf42a40_B2ehkK6AVAf_3.jpg","","Had a pretty fun day visiting Xlendi bay yesterday. Swam, hiked....drank. All the essentials! Some really amazing views and lovely water. 
#gozo #gozoisland #Malta #xlendi",1568647322,17,0,914602582044904,"Xlendi Bay, Gozo, Malta","","Munxar",4,40,0,2019-09-16,9,2019,16,1
84260,"B1MZVGPFZad","5d59078286e809344e103026_B1MZVGPFZad_0.jpg","","This was a great place to #chillout especially when the wind blows a cool water mist on you <U+0001F975> time for a #slushy & some dinner in the roof!! @mz_americka @rexgoldingtopshot @lovemalta @lovinmalta @visitmaltauk #malta",1565891541,98,4,734519882,"Triton Fountain","","Valletta, Malta",4,40,1,2019-08-15,8,2019,15,1
37333,"BzirPbAI4Qq","5d3416cc86e8091ae491d7a4_BzirPbAI4Qq_0.jpg"," sky, mountain, outdoor and nature","#vacation #malta #goldenbay #myshadow",1562344162,13,NA,1735604076515572,"Singita Miracle Beach Malta","Mgarr","Ghajn Tuffieha",4,40,1,2019-07-05,7,2019,5,1
94331,"B1d_l33CfI9","5d8e5fa88b5f3a513cf46995_B1d_l33CfI9_0.jpg"," outdoor","Walk in the Mdina #mdinamalta #cityofsilence #peace #malta #perfecttime #friends #moments #holidays",1566482027,8,0,899970180161241,"Mdina, the Silent City","","L-Imdina, Malta",4,40,1,2019-08-22,8,2019,22,1
93084,"B1bvV7sHBgB","5d8e60558b5f3a513cf46bde_B1bvV7sHBgB_4.jpg","","Máltán minden háznak van egy egyedi elnevezése is a címen kívül - ezt gyönyöru kézzel festett táblák jelölik. A mi szállásunk a “fiatal hattyú” volt. <U+0001F60A> #malta #gozo #art #qala #throwback #visitgozo #visitmalta",1566406399,13,0,140580386357657,"Island of Gozo","","",4,40,0,2019-08-21,8,2019,21,1
12821,"ByrjqBoip2-","5d5939f986e809344e10cae4_ByrjqBoip2-_0.jpg"," plant and outdoor","#doors #valetta #malta #malta #visitmalta #loveinmalta #travelboxmalta #maltagozo #vivereamalta #visitgozo #hacerdeguiriesunplacer #tripgramers #myplanet_trips #travel_drops #fever_travel #be_one_world #thehub_world #kings_shots #be_one_doorsandwindows #total_doorsandwindows #kings_doorsandco #hello_worldtrips #world_beststreet #fever_streets #ok_streets #allstreetshots #great_street_photos #thehub_street #total_streets #streets_of_our_world #loves_united_street",1560494692,68,1,773125348,"Valetta Malta","","Valletta, Malta",4,40,1,2019-06-14,6,2019,14,1
109680,"B1-sEJQBQaD","5d8e55918b5f3a513cf4490c_B1-sEJQBQaD_0.jpg","","#photography #lovinmalta #artisricshots #mobilephonephotography #artisticphotos #maltasociety #summer #beachlife #spiaggia  #instaphoto #photooftheday #malta #maltagram #malta<U+0001F1F2><U+0001F1F9> #maltalovers #islandlife #islanders #blackandwhite #discovermalta #travelgram  #travelphotography #travellingthroughtheworld #joyoftravel #happy #happiness #sunrise #beach #summertime #sunsets",1567579085,33,0,1021365016,"Wied ta’ Migra Ferha","","Rabat, Malta",4,40,1,2019-09-04,9,2019,4,1
221308,"B14B7iIHA1F","5d8f157f86e80933b9c9d7ce_B14B7iIHA1F_9.jpg","","They told us to expect nothing... Yet we loved everything. This describes our visit to Athens in a nutshell.
.
.
.
The Acropolis is just as majestic and moving as it seems.
.
.
.
The Thission open air cinema was as unique as described.
.
.
.
Yet it was the grilled meats and Alfa beers at sunset that really sealed our love for Athens.
.
.
.
My heart has been stolen by another city on the Mediterranean. I can’t wait to write my first travel guide for this ancient city. Athens, we love you<U+0001F60D><U+2764><U+FE0F><U+0001F499><U+0001F1EC><U+0001F1F7> #athens #greece #acropolis #thiesso #plaka #monstraki #sunset #kebab #tzatziki #pita #catsofathens #alfa #travel #traveling #liveyourbestlife",1567355668,19,0,213076173,"Athens, Greece","","Athens, Greece",2,22,0,2019-09-01,9,2019,1,0
160003,"BzWu3Y7lqnZ","5d5ad55f86e8094271d10de7_BzWu3Y7lqnZ_0.jpg"," sky, outdoor and water","#shipsofgreece #iphonography #greece #sail #cruise #harbour #mobilephotograpy #landscapephotography #sunrise #athens #greece #europe #hellenicseaways #instapic #instagram #instaedit #instagreece #picoftheday #photooftheday #shotoniphone #shotonmoment #mediterranean #cyclades #travel #travelphotography #wanderlust #globetrotter #traveldiaries2019 @visitgreecegr @wonderlust.greece  @discover.greece @greece @best.europe.photos @lonelyplanet @natgeotravel",1561943409,52,NA,214302512,"Piraeus, Greece","","Piraeus, Greece",2,22,1,2019-07-01,7,2019,1,0
24481,"BzC0dnwF415","5d3420cc86e8091ae491f5bd_BzC0dnwF415_5.jpg","","#mdina #malta #summer #holiday",1561275255,17,NA,899970180161241,"Mdina, the Silent City","","L-Imdina, Malta",4,40,0,2019-06-23,6,2019,23,1
222187,"B16Q2EqincN","5d8f14d786e80933b9c9d647_B16Q2EqincN_0.jpg"," one or more people and outdoor","Starting #Greece vacation with #athens <U+0001F304>",1567430597,25,0,NA,"","","",2,22,1,2019-09-02,9,2019,2,0
182819,"B0TW0IdCgZW","5d5ac05386e8094271d0dd59_B0TW0IdCgZW_0.jpg"," cloud, sky and outdoor","Il Partenone: un cubo sovrano che guarda il mare. <U+0001F3DB> #athens #greece #travel #summer #art #greek #ig #athensgreece #photography #photooftheday #thessaloniki #acropolis #love #city #fashion #europe #instagram #visitgreece #instagood #urban #travelphotography #athensvoice #artist #partenone #partenoneacropoli #mscmusica",1563977620,37,NA,193317274863721,"Acropolis - Parthenon, Athens, Greece","","Athens, Greece",2,22,1,2019-07-24,7,2019,24,0
26134,"BzJf6CpFNV8","5d341e6b86e8091ae491eeba_BzJf6CpFNV8_0.jpg","","Excelsior - you exceeded expectations!! Such a fabulous hotel! <U+0001F499> <U+0001F3D6><U+2600><U+FE0F><U+26F5><U+0001F3CA><U+200D><U+2640><U+FE0F><U+0001F37E><U+0001F942><U+0001F379><U+0001F49B> @excelsiormalta #excelsiorhotel #grandexcelsiorhotel #5star #luxury #floriana #valletta #malta #holiday #holidaze #holidaymoments #sunshine #sunnydays #sunnydaze #summerliife #bluesky #bluesea #sea #ocean #poolside #yacht #yachts #yachtlife #marina <U+0001F1F2><U+0001F1F9> <U+0001F1F2><U+0001F1F9> <U+0001F1F2><U+0001F1F9>",1561499359,22,NA,234744677,"Grand Hotel Excelsior Malta","FRN1810","Floriana, Malta",4,40,1,2019-06-25,6,2019,25,1
95538,"B1jLmx_I3qu","5d8e5e148b5f3a513cf46457_B1jLmx_I3qu_0.jpg"," one or more people, people standing, ocean, sky, outdoor, water and nature","Non c'è futuro per chi vive nel passato  #malta #travel #sea #2k19 #felicità #paradise #beach",1566656098,32,7,118283885564005,"Malta, Gozo & Comino","","Mgarr",4,40,1,2019-08-24,8,2019,24,1
